name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation,name_2
Jiddat al Harasis 553,50946,Valid,L6,496.50000,Found,01/01/2008 12:00:00 AM,19.59870,55.18773,"(19.5987, 55.18773)",Oman
Jiddat al Harasis 554,50947,Valid,H6,6.80000,Found,01/01/2008 12:00:00 AM,19.59995,55.18603,"(19.59995, 55.18603)",Oman
Jiddat al Harasis 555,50948,Valid,H5,1759.60000,Found,01/01/2008 12:00:00 AM,19.57205,55.48655,"(19.57205, 55.48655)",Oman
Jiddat al Harasis 556,54492,Valid,Howardite,36.60000,Found,01/01/2008 12:00:00 AM,19.65715,55.58987,"(19.65715, 55.58987)",Oman
Jiddat al Harasis 557,50949,Valid,H5,29.90000,Found,01/01/2008 12:00:00 AM,19.64485,55.64228,"(19.64485, 55.64228)",Oman
Jiddat al Harasis 558,50950,Valid,L6,67.60000,Found,01/01/2008 12:00:00 AM,19.76382,56.11798,"(19.76382, 56.11798)",Oman
Jiddat al Harasis 559,51426,Valid,H3.7/3.8,208.60000,Found,01/01/2008 12:00:00 AM,19.83992,56.10517,"(19.83992, 56.10517)",Oman
Jiddat al Harasis 560,54448,Valid,H4,108.60000,Found,01/01/2008 12:00:00 AM,19.85603,56.10577,"(19.85603, 56.10577)",Oman
Jiddat al Harasis 561,50951,Valid,H5,8.70000,Found,01/01/2008 12:00:00 AM,19.89930,56.17267,"(19.8993, 56.17267)",Oman
Jiddat al Harasis 562,51427,Valid,L3.7/3.8,350.00000,Found,01/01/2008 12:00:00 AM,19.83263,56.21317,"(19.83263, 56.21317)",Oman
Jiddat al Harasis 563,50952,Valid,H6,2141.40000,Found,01/01/2008 12:00:00 AM,19.67120,56.19767,"(19.6712, 56.19767)",Oman
Jiddat al Harasis 564,50953,Valid,H6,1173.00000,Found,01/01/2008 12:00:00 AM,19.68675,56.14413,"(19.68675, 56.14413)",Oman
Jiddat al Harasis 565,50954,Valid,H5,3.20000,Found,01/01/2008 12:00:00 AM,19.83422,56.48563,"(19.83422, 56.48563)",Oman
Jiddat al Harasis 566,50914,Valid,L6,2.40000,Found,01/01/2007 12:00:00 AM,19.78750,56.42015,"(19.7875, 56.42015)",Oman
Jiddat al Harasis 568,51910,Valid,H4-6,3249.00000,Found,01/01/2009 12:00:00 AM,19.70128,56.36713,"(19.70128, 56.36713)",Oman
Jiddat al Harasis 569,51911,Valid,H4-6,159.30000,Found,01/01/2009 12:00:00 AM,19.74035,56.33962,"(19.74035, 56.33962)",Oman
Jiddat al Harasis 570,51912,Valid,H4-6,4747.90000,Found,01/01/2009 12:00:00 AM,19.75240,56.33040,"(19.7524, 56.3304)",Oman
Jiddat al Harasis 571,51913,Valid,H4-6,802.60000,Found,01/01/2009 12:00:00 AM,19.75073,56.33088,"(19.75073, 56.33088)",Oman
Jiddat al Harasis 572,51914,Valid,H5-6,417.60000,Found,01/01/2009 12:00:00 AM,19.75092,56.33105,"(19.75092, 56.33105)",Oman
Jiddat al Harasis 573,51915,Valid,H4-6,28.90000,Found,01/01/2009 12:00:00 AM,19.75168,56.33057,"(19.75168, 56.33057)",Oman
Jiddat al Harasis 574,51916,Valid,H4-6,13000.00000,Found,01/01/2009 12:00:00 AM,19.75377,56.29692,"(19.75377, 56.29692)",Oman
Jiddat al Harasis 575,51917,Valid,H6,190.40000,Found,01/01/2009 12:00:00 AM,19.75988,56.28608,"(19.75988, 56.28608)",Oman
Jiddat al Harasis 576,51918,Valid,H5/6,284.60000,Found,01/01/2009 12:00:00 AM,19.74868,56.32008,"(19.74868, 56.32008)",Oman
Jiddat al Harasis 577,51919,Valid,H4/5,81.60000,Found,01/01/2009 12:00:00 AM,19.73748,56.30732,"(19.73748, 56.30732)",Oman
Jiddat al Harasis 578,51920,Valid,H6,1064.30000,Found,01/01/2009 12:00:00 AM,19.76420,56.29888,"(19.7642, 56.29888)",Oman
Jiddat al Harasis 579,51924,Valid,L4-6,475.10000,Found,01/01/2009 12:00:00 AM,19.35422,56.75287,"(19.35422, 56.75287)",Oman
Jiddat al Harasis 580,51925,Valid,H5,1929.00000,Found,01/01/2009 12:00:00 AM,19.42017,56.70155,"(19.42017, 56.70155)",Oman
Jiddat al Harasis 581,51926,Valid,H5,375.10000,Found,01/01/2009 12:00:00 AM,19.42197,56.69908,"(19.42197, 56.69908)",Oman
Jiddat al Harasis 582,51927,Valid,L6,1647.50000,Found,01/01/2009 12:00:00 AM,19.42208,56.69943,"(19.42208, 56.69943)",Oman
Jiddat al Harasis 583,51928,Valid,H5,1272.50000,Found,01/01/2009 12:00:00 AM,19.42067,56.69928,"(19.42067, 56.69928)",Oman
Jiddat al Harasis 584,51929,Valid,H6,715.20000,Found,01/01/2009 12:00:00 AM,19.70670,56.75127,"(19.7067, 56.75127)",Oman
Jiddat al Harasis 585,51933,Valid,H5,408.70000,Found,01/01/2009 12:00:00 AM,19.43873,56.67748,"(19.43873, 56.67748)",Oman
Jiddat al Harasis 586,51934,Valid,H5,3568.50000,Found,01/01/2009 12:00:00 AM,19.74288,56.65062,"(19.74288, 56.65062)",Oman
Jiddat al Harasis 587,51935,Valid,H5,1721.50000,Found,01/01/2009 12:00:00 AM,19.80485,56.67047,"(19.80485, 56.67047)",Oman
Jiddat al Harasis 588,51936,Valid,L6,165.30000,Found,01/01/2009 12:00:00 AM,19.62363,56.87883,"(19.62363, 56.87883)",Oman
Jiddat al Harasis 589,51938,Valid,H5,666.60000,Found,01/01/2009 12:00:00 AM,19.33575,56.93793,"(19.33575, 56.93793)",Oman
Jiddat al Harasis 590,51939,Valid,H5,1044.00000,Found,01/01/2009 12:00:00 AM,19.42250,56.70018,"(19.4225, 56.70018)",Oman
Jiddat al Harasis 591,51940,Valid,H5,103.30000,Found,01/01/2009 12:00:00 AM,19.42210,56.70030,"(19.4221, 56.7003)",Oman
Jiddat al Harasis 592,51941,Valid,H5,423.20000,Found,01/01/2009 12:00:00 AM,19.42045,56.69963,"(19.42045, 56.69963)",Oman
Jiddat al Harasis 593,51942,Valid,H5,1725.10000,Found,01/01/2009 12:00:00 AM,19.42000,56.70333,"(19.42, 56.70333)",Oman
Jiddat al Harasis 594,51943,Valid,H5,201.30000,Found,01/01/2009 12:00:00 AM,19.41842,56.69635,"(19.41842, 56.69635)",Oman
Jiddat al Harasis 595,51944,Valid,L5,929.10000,Found,01/01/2009 12:00:00 AM,19.50875,56.64635,"(19.50875, 56.64635)",Oman
Jiddat al Harasis 596,51945,Valid,L3,336.40000,Found,01/01/2009 12:00:00 AM,19.66148,56.43927,"(19.66148, 56.43927)",Oman
Jiddat al Harasis 597,51946,Valid,H4,51.30000,Found,01/01/2009 12:00:00 AM,19.65610,56.37182,"(19.6561, 56.37182)",Oman
Jiddat al Harasis 598,51947,Valid,L6,39.20000,Found,01/01/2009 12:00:00 AM,19.82772,55.67342,"(19.82772, 55.67342)",Oman
Jiddat al Harasis 599,51948,Valid,L6,169.70000,Found,01/01/2009 12:00:00 AM,19.79650,55.68265,"(19.7965, 55.68265)",Oman
Jiddat al Harasis 600,51949,Valid,L6,5750.80000,Found,01/01/2009 12:00:00 AM,19.79552,55.68310,"(19.79552, 55.6831)",Oman
Jiddat al Harasis 601,51950,Valid,L6,59.80000,Found,01/01/2009 12:00:00 AM,19.64415,55.73958,"(19.64415, 55.73958)",Oman
Jiddat al Harasis 602,51951,Valid,H6,40.00000,Found,01/01/2009 12:00:00 AM,19.67827,55.86458,"(19.67827, 55.86458)",Oman
Jiddat al Harasis 603,51952,Valid,H5,29.40000,Found,01/01/2009 12:00:00 AM,19.70455,55.88190,"(19.70455, 55.8819)",Oman
Jiddat al Harasis 604,51953,Valid,H4-6,754.00000,Found,01/01/2009 12:00:00 AM,19.78957,55.97618,"(19.78957, 55.97618)",Oman
Jiddat al Harasis 605,51954,Valid,L6,58.50000,Found,01/01/2009 12:00:00 AM,19.86290,56.00598,"(19.8629, 56.00598)",Oman
Jiddat al Harasis 606,51955,Valid,H5,114.70000,Found,01/01/2009 12:00:00 AM,19.92943,55.92347,"(19.92943, 55.92347)",Oman
Jiddat al Harasis 607,51956,Valid,L6,1317.60000,Found,01/01/2009 12:00:00 AM,19.90803,55.90860,"(19.90803, 55.9086)",Oman
Jiddat al Harasis 608,51957,Valid,H5,120.60000,Found,01/01/2009 12:00:00 AM,19.85902,55.94038,"(19.85902, 55.94038)",Oman
Jiddat al Harasis 609,51958,Valid,L6,442.90000,Found,01/01/2009 12:00:00 AM,19.85980,55.94635,"(19.8598, 55.94635)",Oman
Jiddat al Harasis 610,51959,Valid,H3-5,457.50000,Found,01/01/2009 12:00:00 AM,19.87235,55.98085,"(19.87235, 55.98085)",Oman
Jiddat al Harasis 611,51960,Valid,H4,109.50000,Found,01/01/2009 12:00:00 AM,19.95760,56.06062,"(19.9576, 56.06062)",Oman
Jiddat al Harasis 612,51968,Valid,H6,179.70000,Found,01/01/2009 12:00:00 AM,19.00970,55.34313,"(19.0097, 55.34313)",Oman
Jiddat al Harasis 613,51969,Valid,H4/5,241.00000,Found,01/01/2009 12:00:00 AM,19.00920,55.33403,"(19.0092, 55.33403)",Oman
Jiddat al Harasis 614,51970,Valid,H4/5,3532.90000,Found,01/01/2009 12:00:00 AM,19.01055,55.31255,"(19.01055, 55.31255)",Oman
Jiddat al Harasis 615,51971,Valid,H5,111.30000,Found,01/01/2009 12:00:00 AM,19.15512,55.43118,"(19.15512, 55.43118)",Oman
Jiddat al Harasis 616,51972,Valid,H4,360.50000,Found,01/01/2009 12:00:00 AM,19.17135,55.42170,"(19.17135, 55.4217)",Oman
Jiddat al Harasis 617,51973,Valid,H5,128.40000,Found,01/01/2009 12:00:00 AM,19.19395,55.41717,"(19.19395, 55.41717)",Oman
Jiddat al Harasis 618,51974,Valid,H4,42.90000,Found,01/01/2009 12:00:00 AM,19.23997,55.37023,"(19.23997, 55.37023)",Oman
Jiddat al Harasis 619,51975,Valid,CO3,14.50000,Found,01/01/2009 12:00:00 AM,19.32625,55.36590,"(19.32625, 55.3659)",Oman
Jiddat al Harasis 620,51976,Valid,L6,244.60000,Found,01/01/2009 12:00:00 AM,19.37127,55.36915,"(19.37127, 55.36915)",Oman
Jiddat al Harasis 621,51977,Valid,L6,43.40000,Found,01/01/2009 12:00:00 AM,19.38518,55.37740,"(19.38518, 55.3774)",Oman
Jiddat al Harasis 622,51978,Valid,H5,76.50000,Found,01/01/2009 12:00:00 AM,19.42165,55.36857,"(19.42165, 55.36857)",Oman
Jiddat al Harasis 623,51979,Valid,H4,22.10000,Found,01/01/2009 12:00:00 AM,19.43098,55.36403,"(19.43098, 55.36403)",Oman
Jiddat al Harasis 624,51980,Valid,L6,34.20000,Found,01/01/2009 12:00:00 AM,19.43198,55.36335,"(19.43198, 55.36335)",Oman
Jiddat al Harasis 625,52052,Valid,L4,62.80000,Found,01/01/2009 12:00:00 AM,19.98133,56.46136,"(19.98133, 56.46136)",Oman
Jiddat al Harasis 626,52055,Valid,Eucrite-pmict,466.00000,Found,01/01/2010 12:00:00 AM,19.78483,55.95917,"(19.78483, 55.95917)",Oman
Jiddat al Harasis 628,52779,Valid,H5,16000.00000,Found,01/01/2009 12:00:00 AM,19.83956,55.76756,"(19.83956, 55.76756)",Oman
Jiddat al Harasis 629,52786,Valid,L4,888.00000,Found,01/01/2010 12:00:00 AM,19.78991,55.96635,"(19.78991, 55.96635)",Oman
Jiddat al Harasis 630,52787,Valid,L5,3036.00000,Found,01/01/2010 12:00:00 AM,19.79759,55.89089,"(19.79759, 55.89089)",Oman
Jiddat al Harasis 631,52788,Valid,L4,28.32000,Found,01/01/2010 12:00:00 AM,19.99521,56.50031,"(19.99521, 56.50031)",Oman
Jiddat al Harasis 632,52790,Valid,LL5,421.00000,Found,01/01/2010 12:00:00 AM,19.88460,56.51406,"(19.8846, 56.51406)",Oman
Jiddat al Harasis 633,52791,Valid,L4,51.10000,Found,01/01/2010 12:00:00 AM,19.79851,56.35573,"(19.79851, 56.35573)",Oman
Jiddat al Harasis 634,52792,Valid,LL4,206.90000,Found,01/01/2010 12:00:00 AM,19.83560,56.40041,"(19.8356, 56.40041)",Oman
Jiddat al Harasis 635,52793,Valid,LL5,397.80000,Found,01/01/2010 12:00:00 AM,19.66889,55.74270,"(19.66889, 55.7427)",Oman
Jiddat al Harasis 636,52794,Valid,LL5,76.40000,Found,01/01/2010 12:00:00 AM,19.67709,55.74549,"(19.67709, 55.74549)",Oman
Jiddat al Harasis 637,52795,Valid,LL5,165.30000,Found,01/01/2010 12:00:00 AM,19.68364,55.74724,"(19.68364, 55.74724)",Oman
Jiddat al Harasis 638,52796,Valid,LL4,88.20000,Found,01/01/2010 12:00:00 AM,19.70517,55.75342,"(19.70517, 55.75342)",Oman
Jiddat al Harasis 639,52797,Valid,LL5,802.00000,Found,01/01/2010 12:00:00 AM,19.75844,55.71485,"(19.75844, 55.71485)",Oman
Jiddat al Harasis 640,52798,Valid,LL5,233.00000,Found,01/01/2010 12:00:00 AM,19.73667,55.67472,"(19.73667, 55.67472)",Oman
Jiddat al Harasis 641,53876,Valid,Ureilite,25.30000,Found,01/01/2011 12:00:00 AM,19.00756,55.17469,"(19.00756, 55.17469)",Oman
Jiddat al Harasis 642,55652,Valid,LL3-6,219.72000,Found,01/01/2010 12:00:00 AM,19.42575,56.59483,"(19.42575, 56.59483)",Oman
Jiddat al Harasis 643,55473,Valid,LL6,132.81000,Found,01/01/2010 12:00:00 AM,19.60592,56.69978,"(19.60592, 56.69978)",Oman
Jiddat al Harasis 644,55474,Valid,L6,2272.80000,Found,01/01/2010 12:00:00 AM,19.81220,56.67058,"(19.8122, 56.67058)",Oman
Jiddat al Harasis 645,55476,Valid,H5,3030.00000,Found,01/01/2010 12:00:00 AM,19.43827,56.60802,"(19.43827, 56.60802)",Oman
Jiddat al Harasis 646,55477,Valid,H4,3020.00000,Found,01/01/2010 12:00:00 AM,19.51878,56.66600,"(19.51878, 56.666)",Oman
Jiddat al Harasis 647,55478,Valid,L6,365.60000,Found,01/01/2010 12:00:00 AM,19.81995,56.66037,"(19.81995, 56.66037)",Oman
Jiddat al Harasis 648,55479,Valid,H4,1577.90000,Found,01/01/2010 12:00:00 AM,19.40178,56.56593,"(19.40178, 56.56593)",Oman
Jiddat al Harasis 649,55480,Valid,L6,15.95000,Found,01/01/2010 12:00:00 AM,19.46940,56.55780,"(19.4694, 56.5578)",Oman
Jiddat al Harasis 650,55481,Valid,H5,868.00000,Found,01/01/2010 12:00:00 AM,19.50543,56.54333,"(19.50543, 56.54333)",Oman
Jiddat al Harasis 651,55655,Valid,H3.9,207.62000,Found,01/01/2010 12:00:00 AM,19.68107,56.45100,"(19.68107, 56.451)",Oman
Jiddat al Harasis 652,55482,Valid,H4-6,242.35000,Found,01/01/2010 12:00:00 AM,19.68102,56.45122,"(19.68102, 56.45122)",Oman
Jiddat al Harasis 653,55483,Valid,H5,57.60000,Found,01/01/2010 12:00:00 AM,19.73278,56.38288,"(19.73278, 56.38288)",Oman
Jiddat al Harasis 654,55560,Valid,H4,80.00000,Found,01/01/2011 12:00:00 AM,19.97092,56.44210,"(19.97092, 56.4421)",Oman
Jiddat al Harasis 655,55563,Valid,L5,56.00000,Found,01/01/2011 12:00:00 AM,19.82982,56.44280,"(19.82982, 56.4428)",Oman
Jiddat al Harasis 656,55564,Valid,L6,1225.00000,Found,01/01/2011 12:00:00 AM,19.65282,55.74852,"(19.65282, 55.74852)",Oman
Jiddat al Harasis 657,55583,Valid,L5,720.00000,Found,01/01/2011 12:00:00 AM,19.78030,56.50260,"(19.7803, 56.5026)",Oman
Jiddat al Harasis 659,56104,Valid,L3.6,2191.40000,Found,01/01/2011 12:00:00 AM,19.95119,56.32686,"(19.95119, 56.32686)",Oman
Jiddat al Harasis 660,56215,Valid,L4,390.80000,Found,01/01/2011 12:00:00 AM,19.69730,56.70600,"(19.6973, 56.706)",Oman
Jiddat al Harasis 661,56216,Valid,L5,516.10000,Found,01/01/2011 12:00:00 AM,19.89240,56.66768,"(19.8924, 56.66768)",Oman
Jiddat al Harasis 662,56217,Valid,H6,548.70000,Found,01/01/2011 12:00:00 AM,19.90538,56.65470,"(19.90538, 56.6547)",Oman
Jiddat al Harasis 663,56218,Valid,L6,1.60000,Found,01/01/2011 12:00:00 AM,19.83282,55.68580,"(19.83282, 55.6858)",Oman
Jiddat al Harasis 664,56219,Valid,H5,12175.00000,Found,01/01/2011 12:00:00 AM,19.82562,55.68400,"(19.82562, 55.684)",Oman
Jiddat al Harasis 665,56220,Valid,H5,2637.00000,Found,01/01/2011 12:00:00 AM,19.77842,55.59662,"(19.77842, 55.59662)",Oman
Jiddat al Harasis 666,56221,Valid,H4-6,1015.00000,Found,01/01/2011 12:00:00 AM,19.77022,55.59400,"(19.77022, 55.594)",Oman
Jiddat al Harasis 667,56222,Valid,H4,487.40000,Found,01/01/2011 12:00:00 AM,19.78042,55.59790,"(19.78042, 55.5979)",Oman
Jiddat al Harasis 668,56223,Valid,H5,1979.00000,Found,01/01/2011 12:00:00 AM,19.76167,55.59152,"(19.76167, 55.59152)",Oman
Jiddat al Harasis 669,56224,Valid,L6,810.60000,Found,01/01/2011 12:00:00 AM,19.71987,55.64522,"(19.71987, 55.64522)",Oman
Jiddat al Harasis 670,56225,Valid,H5,2399.00000,Found,01/01/2011 12:00:00 AM,19.65000,55.71940,"(19.65, 55.7194)",Oman
Jiddat al Harasis 671,56413,Valid,H5,1.82000,Found,01/01/2011 12:00:00 AM,19.66005,55.70383,"(19.66005, 55.70383)",Oman
Jiddat al Harasis 672,56226,Valid,H5,4.94000,Found,01/01/2011 12:00:00 AM,19.66055,55.70212,"(19.66055, 55.70212)",Oman
Jiddat al Harasis 673,56227,Valid,H5,1.48000,Found,01/01/2011 12:00:00 AM,19.66002,55.70155,"(19.66002, 55.70155)",Oman
Jiddat al Harasis 674,56228,Valid,H5,22.60000,Found,01/01/2011 12:00:00 AM,19.66163,55.69758,"(19.66163, 55.69758)",Oman
Jiddat al Harasis 675,56229,Valid,H5,19.36000,Found,01/01/2011 12:00:00 AM,19.66393,55.69107,"(19.66393, 55.69107)",Oman
Jiddat al Harasis 676,56230,Valid,H5,22.20000,Found,01/01/2011 12:00:00 AM,19.66395,55.69107,"(19.66395, 55.69107)",Oman
Jiddat al Harasis 677,56414,Valid,H5,27.10000,Found,01/01/2011 12:00:00 AM,19.66465,55.69017,"(19.66465, 55.69017)",Oman
Jiddat al Harasis 678,56231,Valid,H5,16.38000,Found,01/01/2011 12:00:00 AM,19.66580,55.68470,"(19.6658, 55.6847)",Oman
Jiddat al Harasis 679,56232,Valid,H5,198.40000,Found,01/01/2011 12:00:00 AM,19.66767,55.68198,"(19.66767, 55.68198)",Oman
Jiddat al Harasis 680,56233,Valid,H5,84.10000,Found,01/01/2011 12:00:00 AM,19.66892,55.68097,"(19.66892, 55.68097)",Oman
Jiddat al Harasis 681,56234,Valid,H5,26.10000,Found,01/01/2011 12:00:00 AM,19.66883,55.68092,"(19.66883, 55.68092)",Oman
Jiddat al Harasis 682,56235,Valid,H5,293.20000,Found,01/01/2011 12:00:00 AM,19.74087,55.60467,"(19.74087, 55.60467)",Oman
Jiddat al Harasis 683,56236,Valid,H5,35.30000,Found,01/01/2011 12:00:00 AM,19.75480,55.59118,"(19.7548, 55.59118)",Oman
Jiddat al Harasis 684,56237,Valid,H5,30.90000,Found,01/01/2011 12:00:00 AM,19.74373,55.57045,"(19.74373, 55.57045)",Oman
Jiddat al Harasis 685,56238,Valid,H4,1.51000,Found,01/01/2011 12:00:00 AM,19.49960,55.52470,"(19.4996, 55.5247)",Oman
Jiddat al Harasis 686,56239,Valid,H4,148.30000,Found,01/01/2011 12:00:00 AM,19.50785,55.51785,"(19.50785, 55.51785)",Oman
Jiddat al Harasis 687,56240,Valid,H4,0.46000,Found,01/01/2011 12:00:00 AM,19.50883,55.51805,"(19.50883, 55.51805)",Oman
Jiddat al Harasis 688,56241,Valid,H4,24.40000,Found,01/01/2011 12:00:00 AM,19.47695,55.48955,"(19.47695, 55.48955)",Oman
Jiddat al Harasis 689,56242,Valid,H5,11.67000,Found,01/01/2011 12:00:00 AM,19.44323,55.46112,"(19.44323, 55.46112)",Oman
Jiddat al Harasis 690,56243,Valid,H6,632.10000,Found,01/01/2011 12:00:00 AM,19.43050,55.44352,"(19.4305, 55.44352)",Oman
Jiddat al Harasis 691,56244,Valid,H5,27.60000,Found,01/01/2011 12:00:00 AM,19.48505,55.44432,"(19.48505, 55.44432)",Oman
Jiddat al Harasis 692,56415,Valid,LL6,387.00000,Found,01/01/2011 12:00:00 AM,19.04955,55.56070,"(19.04955, 55.5607)",Oman
Jiddat al Harasis 693,56245,Valid,L6,566.00000,Found,01/01/2011 12:00:00 AM,19.05173,55.56022,"(19.05173, 55.56022)",Oman
Jiddat al Harasis 694,56246,Valid,L6,515.50000,Found,01/01/2011 12:00:00 AM,19.05345,55.55842,"(19.05345, 55.55842)",Oman
Jiddat al Harasis 695,56247,Valid,H5,87.80000,Found,01/01/2011 12:00:00 AM,19.05548,55.55645,"(19.05548, 55.55645)",Oman
Jiddat al Harasis 696,56248,Valid,L6,317.10000,Found,01/01/2011 12:00:00 AM,19.06243,55.55642,"(19.06243, 55.55642)",Oman
Jiddat al Harasis 697,56249,Valid,L6,93.60000,Found,01/01/2011 12:00:00 AM,19.06683,55.55342,"(19.06683, 55.55342)",Oman
Jiddat al Harasis 698,56250,Valid,H4-5,1900.00000,Found,01/01/2011 12:00:00 AM,19.12782,55.55643,"(19.12782, 55.55643)",Oman
Jiddat al Harasis 699,56251,Valid,L6,13.70000,Found,01/01/2011 12:00:00 AM,19.20400,55.40347,"(19.204, 55.40347)",Oman
Jiddat al Harasis 700,56252,Valid,L6,93.20000,Found,01/01/2011 12:00:00 AM,19.20743,55.40160,"(19.20743, 55.4016)",Oman
Jiddat al Harasis 701,56253,Valid,H6,914.20000,Found,01/01/2011 12:00:00 AM,19.18835,55.38660,"(19.18835, 55.3866)",Oman
Jiddat al Harasis 702,56254,Valid,H5,120.10000,Found,01/01/2011 12:00:00 AM,19.20295,55.32853,"(19.20295, 55.32853)",Oman
Jiddat al Harasis 703,56255,Valid,H5,39.40000,Found,01/01/2011 12:00:00 AM,19.20333,55.35002,"(19.20333, 55.35002)",Oman
Jiddat al Harasis 704,56256,Valid,H4,1.36000,Found,01/01/2011 12:00:00 AM,19.20302,55.35093,"(19.20302, 55.35093)",Oman
Jiddat al Harasis 705,56257,Valid,H5,185.00000,Found,01/01/2011 12:00:00 AM,19.25277,55.34193,"(19.25277, 55.34193)",Oman
Jiddat al Harasis 706,56258,Valid,H5,347.60000,Found,01/01/2011 12:00:00 AM,19.28385,55.34087,"(19.28385, 55.34087)",Oman
Jiddat al Harasis 707,56259,Valid,L5,242.90000,Found,01/01/2011 12:00:00 AM,19.32123,55.33573,"(19.32123, 55.33573)",Oman
Jiddat al Harasis 708,56260,Valid,H4-6,127.20000,Found,01/01/2011 12:00:00 AM,19.32947,55.31665,"(19.32947, 55.31665)",Oman
Jiddat al Harasis 709,56261,Valid,L6,92.00000,Found,01/01/2011 12:00:00 AM,19.38637,55.31918,"(19.38637, 55.31918)",Oman
Jiddat al Harasis 710,56262,Valid,H4-5,278.20000,Found,01/01/2011 12:00:00 AM,19.41828,55.31805,"(19.41828, 55.31805)",Oman
Jiddat al Harasis 711,56263,Valid,H5,2222.00000,Found,01/01/2011 12:00:00 AM,19.54542,55.43347,"(19.54542, 55.43347)",Oman
Jiddat al Harasis 712,56264,Valid,L5,70.70000,Found,01/01/2011 12:00:00 AM,19.59790,55.53353,"(19.5979, 55.53353)",Oman
Jiddat al Harasis 713,56265,Valid,H6,153.10000,Found,01/01/2011 12:00:00 AM,19.84552,56.73000,"(19.84552, 56.73)",Oman
Jiddat al Harasis 714,56266,Valid,L6,175.30000,Found,01/01/2011 12:00:00 AM,19.75308,56.73135,"(19.75308, 56.73135)",Oman
Jiddat al Harasis 715,56267,Valid,L5,163.50000,Found,01/01/2011 12:00:00 AM,19.70205,56.72473,"(19.70205, 56.72473)",Oman
Jiddat al Harasis 716,56268,Valid,L5,364.20000,Found,01/01/2011 12:00:00 AM,19.66132,56.67660,"(19.66132, 56.6766)",Oman
Jiddat al Harasis 717,56353,Valid,L5/6,942.00000,Found,01/01/2011 12:00:00 AM,19.80792,56.45603,"(19.80792, 56.45603)",Oman
Jiddat al Harasis 719,56433,Valid,L6,2144.00000,Found,,19.66056,55.73472,"(19.66056, 55.73472)",Oman
Jiddat al Harasis 720,56434,Valid,H4,172.00000,Found,,19.68611,55.68361,"(19.68611, 55.68361)",Oman
Jiddat al Harasis 721,56435,Valid,H5,859.00000,Found,,19.68722,55.68306,"(19.68722, 55.68306)",Oman
Jiddat al Harasis 722,56436,Valid,H5,291.00000,Found,,19.67417,55.63611,"(19.67417, 55.63611)",Oman
Jiddat al Harasis 723,56437,Valid,H4,1876.00000,Found,,19.64056,55.57917,"(19.64056, 55.57917)",Oman
Jiddat al Harasis 724,56438,Valid,L6,14.20000,Found,,19.63972,55.60444,"(19.63972, 55.60444)",Oman
Jiddat al Harasis 725,56440,Valid,L5,49.00000,Found,,19.74806,55.75528,"(19.74806, 55.75528)",Oman
Jiddat al Harasis 726,56441,Valid,L6,507.00000,Found,,19.69833,55.25472,"(19.69833, 55.25472)",Oman
Jiddat al Harasis 727,56442,Valid,L6,301.00000,Found,,19.69889,55.75500,"(19.69889, 55.755)",Oman
Jiddat al Harasis 728,56443,Valid,H4,69.00000,Found,,19.68111,55.69806,"(19.68111, 55.69806)",Oman
Jiddat al Harasis 729,56444,Valid,L5,951.00000,Found,,19.66278,55.56333,"(19.66278, 55.56333)",Oman
Jiddat al Harasis 730,56445,Valid,L4,1040.00000,Found,,19.63500,55.58250,"(19.635, 55.5825)",Oman
Jiddat al Harasis 731,56446,Valid,H4,72.30000,Found,,19.56778,55.57056,"(19.56778, 55.57056)",Oman
Jiddat al Harasis 732,56447,Valid,L5,154.00000,Found,,19.69611,56.22694,"(19.69611, 56.22694)",Oman
Jiddat al Harasis 733,56448,Valid,H6,1296.00000,Found,,19.56056,56.21417,"(19.56056, 56.21417)",Oman
Jiddat al Harasis 734,56449,Valid,L4,371.00000,Found,,19.18222,56.43056,"(19.18222, 56.43056)",Oman
Jiddat al Harasis 735,56450,Valid,H6,33.40000,Found,,19.50583,56.30389,"(19.50583, 56.30389)",Oman
Jiddat al Harasis 736,56451,Valid,L4,24.70000,Found,,19.82889,56.48278,"(19.82889, 56.48278)",Oman
Jiddat al Harasis 737,56452,Valid,L5,1137.00000,Found,,19.76750,56.40333,"(19.7675, 56.40333)",Oman
Jiddat al Harasis 738,56453,Valid,H5,469.00000,Found,,19.76806,56.39778,"(19.76806, 56.39778)",Oman
Jiddat al Harasis 739,56454,Valid,L4,587.00000,Found,,19.83278,56.43583,"(19.83278, 56.43583)",Oman
Jiddat al Harasis 740,56455,Valid,L4,354.00000,Found,,19.78917,56.48472,"(19.78917, 56.48472)",Oman
Jiddat al Harasis 741,56456,Valid,L4,31.60000,Found,,19.81333,56.49028,"(19.81333, 56.49028)",Oman
Jiddat al Harasis 742,56457,Valid,L4,1144.00000,Found,,19.82694,56.46972,"(19.82694, 56.46972)",Oman
Jiddat al Harasis 743,56458,Valid,L4,105.00000,Found,,19.83028,56.48194,"(19.83028, 56.48194)",Oman
Jiddat al Harasis 744,56459,Valid,L4,17.30000,Found,,19.84500,56.45194,"(19.845, 56.45194)",Oman
Jiddat al Harasis 745,56460,Valid,L4,30.50000,Found,,19.84528,56.46556,"(19.84528, 56.46556)",Oman
Jiddat al Harasis 746,56461,Valid,L4,22.90000,Found,,19.84528,56.46556,"(19.84528, 56.46556)",Oman
